"","radius_mean","texture_mean","smoothness_mean","compactness_mean","symmetry_mean","fractal_dimension_mean","radius_se","texture_se","smoothness_se","compactness_se","concavity_se","concave.points_se","symmetry_se","fractal_dimension_se","smoothness_worst","concave.points_worst","symmetry_worst","fractal_dimension_worst"
"1",1.09609952943172,-2.07151230224443,1.56708745747865,3.28062806412469,2.21556554184631,2.25376381072807,2.48754514923608,-0.564768122656741,-0.213813513316834,1.31570388767248,0.723389651444725,0.660239000708462,1.14774677101981,0.906285645167591,1.30653665654509,2.29405759870782,2.74820411421215,1.93531174206011
"2",1.82821197373436,-0.35332152255009,-0.826235446757045,-0.486643477616134,0.00139113924357841,-0.867888806803796,0.498815695447766,-0.875473278864705,-0.604818670308138,-0.692317103520033,-0.440392558757992,0.259933353509337,-0.804742291898718,-0.0993563172349623,-0.375281748283427,1.08612861648405,-0.243675259026272,0.280942786504522
"3",1.57849920203424,0.455785908212602,0.941382123037947,1.05199989533249,0.938858719917221,-0.39765801323729,1.22759579084327,-0.77939758878873,-0.296743908624189,0.814257043931971,0.212889114603738,1.42357487046874,0.236827152446297,0.293301329866223,0.526943750140202,1.95328166417618,1.15124202844253,0.201214162140397
"4",-0.768233322920375,0.253509050521929,3.28066683929922,3.39991742235231,2.86486215414167,4.90660199250538,0.326086518953731,-0.110311981108687,0.689095328764447,2.74186785082756,0.818797928284572,1.1140267789099,4.72851977364611,2.04571086750645,3.39129072086376,2.17387322893996,6.04072614732218,4.93067186574007
"5",1.74875791001159,-1.15080384654895,0.280125349140384,0.538866306766068,-0.00955206208724213,-0.561955519423177,1.26942582105894,-0.789548982457135,1.48176336423234,-0.0484772250870601,0.827742454238308,1.14319885036571,-0.360774828397416,0.49888916434461,0.220362270093338,0.728618149453083,-0.86758959617918,-0.396750520590539
"6",-0.475955874225908,-0.834600942572726,2.23545451926759,1.24324156487201,1.00451792790215,1.88834349524566,-0.254846055851886,-0.592140630584048,0.156209254500319,0.445151961846806,0.159884516359379,-0.0690627856867054,0.134000900681691,0.48641784350309,2.0467119440868,0.905091401264113,1.75252734818575,2.23983079345086
"7",1.16987830288857,0.160508196411275,-0.123027974300388,0.0882176201283941,-0.0642680687413458,-0.761661970907748,0.149751305372138,-0.804232248298935,-0.908230678842276,-0.650995203256338,-0.309868735581257,-0.227888508057209,-0.828936704078625,-0.610680471737275,0.51818427928172,1.19566373829779,0.262244915918961,-0.0147175288457742
"8",-0.118412587473451,0.358135011396414,1.60263889693551,1.13910006165742,1.40212090958863,1.6588935297102,0.643057178950092,0.290305519019434,0.587513920857848,0.268696279639677,-0.232349510648882,0.434965782244177,-0.687399392826167,0.611131051918289,1.44668819028079,0.623646991048247,0.477220581311025,1.72491676109923
"9",-0.319885391913328,0.588312125320284,2.19990307981073,1.68252936024991,1.96387191123743,1.57107934536947,-0.356536301721026,-0.389475306989821,-0.436293449322108,0.532821398892753,0.120462346415136,0.0751769009558945,0.107387047283793,-0.0173479347316348,1.6612952263136,1.39039284374444,2.3877561940435,1.2875166691016
"10",-0.473118229092951,1.10446686563441,1.58130803326139,2.56110495100571,0.796597102616552,2.78064891677247,-0.387908824382782,0.692735768016914,0.0359768339944755,2.60729247294175,1.5085202629393,0.409035052061238,-0.320854048300569,2.37525607277327,2.31825554069974,1.61859101418974,2.36835989340663,6.8408368244639
"11",0.537083438239384,0.918465157413106,-1.01679116224581,-0.712914561873285,-1.03456525340745,-0.825398072445377,-0.0925743869117695,-0.0541167661585885,-1.00315101082057,-0.90512488987806,-0.691833121679673,-0.681514219195003,-0.718852128660046,-0.284536535790863,-0.624926667750159,-0.226010863576409,0.0763637014822138,0.0317908353666316
"12",0.46897995504844,-0.325421266316893,0.0525961366164914,0.470700959207428,0.110823152551786,-0.280100314845663,0.362868097246824,-0.420473312655843,-0.422971297465504,0.844969267100933,-0.131972052723626,0.165934456596182,-0.0559252349305824,0.131929996553224,0.316716449536638,1.01006255966895,1.4405701796093,1.15463562849472
"13",1.43094165512052,1.28116848844466,0.0739270002906059,2.6785008273567,2.13531539875362,2.15320240607981,1.98450297552172,4.26203829178285,-1.29956888962999,3.21036885516864,1.88849697660355,4.71677760370203,2.93934299294196,3.41831199770039,-1.25560856956085,0.944645750807964,0.444893413582895,1.01621787786256
"14",0.488843470979132,1.08354167345952,-0.878140548364058,-0.0784087850149474,0.129061821436487,-1.33387052693446,-0.00675070422788566,-0.251706392918612,0.908577780601984,0.322861473228575,0.616717897477952,1.31661060846411,1.12113291762191,-0.299653288326038,-0.843913439212205,-0.0411703455157184,-0.14831011422829,-1.16690688510788
"15",-0.11273729720754,0.771988812188826,1.19024219923595,2.36607631771294,0.938858719917221,1.98607218427003,-0.696224995369003,-0.0867462458070328,-0.203821899424382,1.89197687513374,0.765793330040213,0.726686496802244,-0.112782103553365,1.62433139058843,1.43354898399307,1.61554837191714,1.12376393587362,3.27519556817943
"16",0.117111958561896,1.91822433910264,1.24712450236693,1.04442596782598,1.79242842372124,1.12917570804191,-0.126831739243572,-0.333280092039723,-0.477592120077578,0.944923593414465,0.514021488379505,-0.14523430559909,-0.238593046888884,0.631538667840776,1.55180184058258,0.860973088311355,2.12913885221846,2.77689166590365
"17",0.15683899042328,0.19538351670277,0.164227656511025,-0.612370674224292,-0.822996694344917,-0.506717564757232,0.24350826964865,0.0419589239173862,-0.440623148675504,-0.773844095932187,-0.394676092772232,-0.114441563506849,-0.779338159109815,-0.646204840194938,0.614538458725021,0.704277011272251,0.20728873078114,-0.0988755212301285
"18",0.5682975347019,0.323259691104919,1.46754342699945,1.85294272914651,1.28539342872654,1.52433953757521,0.591490848598011,-0.260770137265402,-0.00498878296457931,-0.0261410627823602,-0.000454393329808903,0.190244516142688,-0.441826109200106,0.131174158926465,2.03795247322832,1.41017001851637,1.30156335837834,1.67508637087165
"19",1.61255094362971,0.665037829961573,0.138630620102088,-0.0310717380992254,-0.837587629452678,-1.25313813165346,1.2730318581465,-0.362284073949451,-0.182173402657402,-0.365650729813798,0.0667951906927223,0.553274738703838,-0.844663071995565,-0.679461695772324,0.824765759328585,1.88938617645149,-0.214580808070956,-0.431631793749844
"20",-0.166652554733704,-1.14615380384342,0.101657123066955,-0.436466207885469,0.267675704960216,-0.727669383421012,-0.487796051708142,-0.776315915710822,0.473276468687475,-0.607439686762173,-0.265808663290633,0.219416587598494,-0.0897974119824527,-0.564952295318369,0.509424808423238,0.215932926519316,0.123238094688002,-0.628738670650041
"21",-0.29718423084968,-0.832275921219959,0.792066077319142,0.429044357921593,0.566789874669317,0.752424530063924,-0.793227393024317,-0.850457344467565,-0.980503352664348,-0.36285870952571,-0.494059714480406,-0.859950056266354,-0.455133035899055,-0.517712443645945,-0.0511813265195984,-0.635550513468902,0.457824280674147,-0.117146664313574
"22",-1.31192613039474,-1.59255790357456,0.429441394859189,-0.746429191089616,0.012334340574399,0.885562164386971,-0.461111377260212,-0.435156578497643,0.854290011786326,-0.623075000375463,-0.398982716379587,0.391207675060467,-0.0329405433596704,-0.312502527980937,0.0013754986312917,-0.796202025462391,-0.728582774948222,-0.344151775350318
"23",0.344123569198376,-1.16940401737108,0.777845501536399,2.06690618120557,2.58763438709421,1.06543960650428,0.121263612380429,-0.919523076390105,-0.0839225327149533,1.5524672081023,1.07885173842096,1.73798497393688,1.95704985843772,0.226409699898071,0.290438036961193,1.896992782133,2.85488376771498,0.858975313144426
"24",1.99563303657877,0.871964730357779,-0.147913981920189,-0.0405391474823698,-0.155461413164852,-1.4188519956513,1.03323039182388,-0.16288169832007,-0.770346407126432,-0.71967890234329,-0.488427975916943,-0.229509178693642,-1.1749167982513,-0.683240883906118,0.338615126682843,1.31280546579304,-0.127297455205005,-0.480908512974893
"25",0.715855081615611,0.486011185798564,1.11913932032224,0.783125468851193,0.668926420423643,0.0711564225172682,1.44828526060183,-0.57129401858643,-0.330715395858527,-0.37179317444759,-0.148535989674988,-0.0804074801417414,-0.709174363788083,-0.375614969815295,2.10802824009617,1.44363908351501,1.15124202844253,0.647472990178484
"26",0.854899693130456,-0.671849447879081,1.58130803326139,2.33388712581025,4.4808082173262,1.6050719328562,2.31084933194574,-0.43660677759313,0.329064174839746,0.698667404005149,0.179761240701013,1.97298221621976,0.306990947768029,1.37906208070521,0.969297028493535,2.13584020053241,1.88345237748468,1.21553943877287
"27",0.12846253909372,0.52088650609006,0.642750031600337,1.56134652014566,1.60639400109729,0.912472962813969,-0.543329022856538,-0.423554985733752,-0.862269254936995,0.283214785137732,-0.168412714016623,0.279381401146542,-0.726110452314018,-0.0317088496400517,0.881702319908716,2.36555969211401,2.20349133799316,2.41146880423474
"28",1.27203352767499,0.223283772935966,-0.139381636450544,0.042774055089301,-0.41809824510455,-0.822565356821482,1.61452357033826,1.14592298535642,1.23530355488518,0.0972662339511063,0.626656259648769,1.18533628691298,0.288845138633098,0.159518069929919,0.0626917946406651,0.523239796052316,-0.90476583906653,-0.5390439682404
"29",0.332772988666552,1.39044449202468,0.841838092558744,1.23756111924212,0.417232789814766,0.368591563026203,0.12198481979794,-0.371347818296241,-0.602154239936817,0.284331593252967,0.128081757412763,-0.156579000054126,-0.346258181089472,-0.312880446794317,1.38975162970066,1.33562528283757,1.82041440041482,0.820218342967421
"30",0.976918433847564,-0.985727330502538,0.150007080728283,0.215080905862529,-0.264893426473059,-0.185204341445193,0.703638602021069,-0.714863729039585,-0.470931044149276,0.270929895870147,0.0720956505171582,0.282622742419409,-0.156332045477198,-0.0199933664252906,-0.300826245986331,0.471514877418049,-0.233977108707833,-0.263315808981136
"31",1.2777088179409,1.35324415038041,0.713852910514054,1.59732267580161,1.35470037048841,-0.117219166471723,1.53446954699447,0.451640168392298,-0.264104636575511,0.461345679517713,0.664753314636902,-0.0350287023215975,-0.0571349555395777,0.289144222919049,0.732791315314526,1.06787276284842,0.878077461139836,0.768173268729729
